BadIndex	Word	Freq
38717	Scheidemanna	1
38718	Scheipersom	1
38719	Schekeryka	1
38720	Schekerykom	1
38721	Schellenberc	1
38722	Scheller	1
38723	Schellingom	1
38724	Schengena	1
38725	Schengenskeho	1
38726	Schenkenländchen	1
38727	Scherigiswalde	1
38728	Scheuchzeria	1
38729	Scheuchzeriaceae	1
38730	Schiebock	1
38731	Schiller	1
38732	Schillerowa	1
38733	Schillerowych	1
38734	Schinkel	1
38735	Schirach	1
38736	Schirachscher	1
38737	Schirmdolde	1
38738	Schizocarya	1
38739	Schlange	1
38740	Schleicherowa	1
38741	Schleicherowa_wjechelca	1
38742	Schleiermacheru	1
38743	Schleife	1
38744	Schlein	1
38745	Schlesingeri	1
38746	Schleswigsko-Holsteinskej	1
38747	Schlieffenowy	1
38748	Schloss	1
38749	Schlossar	1
38750	Schltdl.	1
38751	Schluckenauer	1
38752	Schmauchu	1
38753	Schmetterlingsflieder	1
38754	Schmidowe	1
38755	Schmidt	1
38756	Schmidta	1
38757	Schmidtej	1
38758	Schmidtom	1
38759	Schmiedenthal	1
38760	Schneeberg	1
38761	Schneehübel	1
38762	Schneider	1
38763	Schneppendorf	1
38764	Schnittstelle	1
38765	Schnorr	1
38766	Schokau	1
38767	Schokaw	1
38768	Scholz	1
38769	Scholzy	1
38770	School	1
38771	Schorjenja	1
38772	Schott	1
38773	Schownje	1
38774	Schrad	1
38775	Schraden	1
38776	Schrader	1
38777	Schreb.	1
38778	Schreiber	1
38779	Schreiberej	1
38780	Schreibersdorf	1
38781	Schriften	1
38782	Schroeder	1
38783	Schrödera	1
38784	Schröderej	1
38785	Schubert	1
38786	Schubkarren	1
38787	Schulenburga	1
38788	Schulsewicz	1
38789	Schult.	1
38790	Schultz	1
38791	Schum.	1
38792	Schumann	1
38793	Schumburg	1
38794	Schutzschrift	1
38795	Schwalenje	1
38796	Schwartza	1
38797	Schwarzenberg	1
38798	Schwarzkollm	1
38799	Schwarzy	1
38800	Schweighöfer	1
38801	Schweitzera	1
38802	Schweiz-Osterzgebirge	1
38803	Schwientochlowitz	1
38804	Schwindratzheimje	1
38805	Schwäbisch	1
38806	Schwärmer	1
38807	Schäfferowej	1
38808	Schölj	1
38809	Schönauje	1
38810	Schöneberga	1
38811	Schöneberger	1
38812	Schönebergu	1
38813	Schönfeld	1
38814	Schönheit	1
38815	Schönhöhe	1
38816	Schönstattskeho	1
38817	Schönteichen	1
38818	Schöny	1
38819	Schüttelbrot	1
38820	Sciadopityoideae	1
38821	Scindapsus	1
38822	Scirmena	1
38823	Scirpoides	1
38824	Sciticojo	1
38825	Sclera	1
38826	Scleropus	1
38827	Sconenbuch	1
38828	Scop.	1
38829	Scoping	1
38830	Scopoli	1
38831	Se-quo-Yah	1
38832	Sea	1
38833	Search	1
38834	Sebastian	1
38835	Sebastiana	1
38836	Sebkhet	1
38837	Sebnitztalbahn	1
38838	Sebnitzu	1
38839	Sebregondi	1
38840	Sebrjakowo	1
38841	Securigera	1
38842	Seddinskim	1
38843	Sedjoumi	1
38844	Sedličanska	1
38845	Sedmačk	1
38846	Sedme	1
38847	Sedmihorami	1
38848	Sedmihródskeho	1
38849	Sedła	1
38850	Sedłom	1
38851	Sedźace	1
38852	Seegurke	1
38853	Seehofer	1
38854	Seelanda	1
38855	Seelter	1
38856	Seghers	1
38857	Sehe	1
38858	Sehnervenpapille	1
38859	Seidel	1
38860	Seite	1
38861	Sejit	1
38862	Sejma	1
38863	Seka	1
38864	Sekcije	1
38865	Sekeljo	1
38866	Sekelow	1
38867	Seklička	1
38868	Sekretariat	1
38869	Seksuelna	1
38870	Sekt	1
38871	Sela	1
38872	Selb	1
38873	Sele	1
38874	Selenc	1
38875	Selene	1
38876	Selenga	1
38877	Seleukidow	1
38878	Seleukos	1
38879	Sella	1
38880	Selle	1
38881	Sellin	1
38882	Selorodźenc	1
38883	Selowa	1
38884	Selowa_łoboda	1
38885	Selowej	1
38886	Sem	1
38887	Semei	1
38888	Semester	1
38889	Semestrowy	1
38890	Seminar	1
38891	Seminolow	1
38892	Semipalatinsk	1
38893	Semiramisy	1
38894	Semmeringbahn	1
38895	Semos	1
38896	Semperowa	1
38897	Semín	1
38898	Sen	1
38899	Senat	1
38900	Sendtn	1
38901	Senegalski	1
38902	Senegalski_datlowc	1
38903	Sennen	1
38904	Senufo	1
38905	Senufo-rěče	1
38906	Sephiha	1
38907	Septicidna	1
38908	Sequioa-narodnym	1
38909	Sequoioideae	1
38910	Serba	1
38911	Serbiske	1
38912	Serbiski	1
38913	Serbiski_šmrěk	1
38914	Serbiskochorwatšćiny	1
38915	Serbišćina	1
38916	Serbo-Chorwatski	1
38917	Serbowstwa	1
38918	Serbowědne	1
38919	Serbsce	1
38920	Serbska_ludowa_strona	1
38921	Serbske_husle	1
38922	Serbske_nałožki	1
38923	Serbski_gymnazij_Budyšin	1
38924	Serbski_kral	1
38925	Serbski_rozhłós	1
38926	Serbski_ćernjowc	1
38927	Serbsko-słowjanske	1
38928	Serbskopazličanskeho	1
38929	Serbstwa	1
38930	Serenissima	1
38931	Sergeja	1
38932	Sergeyja	1
38933	Serial	1
38934	Serija	1
38935	Serlica	1
38936	Sermattei	1
38937	Sernjan	1
38938	Sernjanach	1
38939	Serska	1
38940	Serske	1
38941	Serskeje	1
38942	Server	1
38943	Service	1
38944	Services	1
38945	Seršćik	1
38946	Seršćički	1
38947	Seršćojte	1
38948	Seršćojty	1
38949	Seršćojty_włosanc	1
38950	Seršćowa	1
38951	Seršćowa_šmica	1
38952	Seršćowcojte	1
38953	Seršćowcowa	1
38954	Seršćowcowa_maslenka	1
38955	Seršćowy	1
38956	Seršćowy_myšonc	1
38957	Sestrunj	1
38958	Severní	1
38959	Severus	1
38960	Sew	1
38961	Sewjerna_Amerika	1
38962	Sewjerna_Irska	1
38963	Sewjernemu	1
38964	Sewjerny_mak	1
38965	Sewjerny_škitlik	1
38966	Sewjernych	1
38967	Sewjeroafrišćina	1
38968	Sewjeroatlantiskeho	1
38969	Sewjeroatlantiski	1
38970	Sewjerofrizišćina	1
38971	Sewjerofrizojo	1
38972	Sewjerogermanske	1
38973	Sewjerogermanske_rěče	1
38974	Sewjerokawkaskej	1
38975	Sewjerokorejske	1
38976	Sewjeromorsk	1
38977	Sewjeroněmska	1
38978	Sewjeroněmskeho	1
38979	Sewjeroněmskeje	1
38980	Sewjeroněmski	1
38981	Sewjeroruskeje	1
38982	Sewjerorynska-Westfalska	1
38983	Sewjerowuchodna	1
38984	Sewjerozapadnym	1
38985	Sewjeročěska	1
38986	Sewjeročěskeho	1
38987	Sewjeročěskeje	1
38988	Sewjeročěskim	1
38989	Sexten	1
38990	Seychelle	1
38991	Seychellois	1
38992	Seydewitza	1
38993	Seydewitzom	1
38994	Sezam	1
38995	Sezamowe	1
38996	Sezamowe_rostliny	1
38997	Señora	1
38998	Sfilmowanja	1
38999	Shaanxi	1
39000	Shai	1
39001	Shakespeara	1
39002	Shakirje	1
39003	Shan-horiny	1
39004	Shandong	1
39005	Shanghai-Express	1
39006	Sharm-el-Sheikh	1
39007	Sheets	1
39008	Shetlandske	1
39009	Shetlandskich	1
39010	Shiji	1
39011	Shirley	1
39012	Shirley-serije	1
39013	Shkodra	1
39014	Shkodër	1
39015	Si-Do	1
39016	Sibelius	1
39017	Sibirska_klajtonija	1
39018	Sibirska_pyskawa	1
39019	Sibirska_zbožowna_trawa	1
39020	Sibirska_česnička	1
39021	Sibirskij	1
39022	Sibyle	1
39023	Sibylla	1
39024	Sicilski_bělenk	1
39025	Sicyeae	1
39026	Sicílije	1
39027	Sideritis	1
39028	Sidi	1
39029	Siebenbürgen	1
39030	Siebold	1
39031	Siegismunda	1
39032	Siegmund	1
39033	Sieny	1
39034	Sigismund	1
39035	Sigmar	1
39036	Sigmud	1
39037	Sigmunda	1
39038	Silba	1
39039	Silke	1
39040	Siluće	1
39041	Sima	1
39042	Sima_Qian	1
39043	Simarubowe	1
39044	Simarubowe_rostliny	1
39045	Simba	1
39046	Simbirsk	1
39047	Simbirsku	1
39048	Simeon	1
39049	Simferopol	1
39050	Simmering	1
39051	Simocattes	1
39052	Simon_Mol	1
39053	Simona	1
39054	Simone	1
39055	Simonej	1
39056	Simonk	1
39057	Simskij	1
39058	Simson	1
39059	Sinbirsk	1
39060	Single	1
39061	Singold	1
39062	Sioux	1
39063	Siphonia	1
39064	Sippar	1
39065	Sira	1
39066	Siraya4	1
39067	Sitdykowa	1
39068	Sitkowy	1
39069	Sitkowy_šmrěk	1
39070	Situation	1
39071	Siófok	1
39072	Sjewjersk	1
39073	Sjuginskij	1
39074	Sjögrena	1
39075	Skadarskeho	1
39076	Skalinka	1
39077	Skalna_husowka	1
39078	Skalna_jětrowka	1
39079	Skalna_kormjenka	1
39080	Skalna_pyskawa	1
39081	Skalna_rězna	1
39082	Skalna_wjechelca	1
39083	Skalna_wjerbinka	1
39084	Skalna_zaznička	1
39085	Skalne_mydleško	1
39086	Skalnička	1
39087	Skalny_bałdrijan	1
39088	Skalny_januškowc	1
39089	Skalny_kulkotručk	1
39090	Skalny_myšonc	1
39091	Skalny_rozkólnik	1
39092	Skalny_rozraz	1
39093	Skalu	1
39094	Skandinaviens	1
39095	Skandinawiska	1
39096	Skandinawisku	1
39097	Skanecami	1
39098	Skapalnjeny	1
39099	Skapalnjuje	1
39100	Skaskow-Debricy	1
39101	Skaskowa-Debric	1
39102	Skasskaw	1
39103	Skała	1
39104	Skerbesdorff	1
39105	Skica	1
39106	Skierniewka	1
39107	Skimija	1
39108	Skinheads	1
39109	Skitow	1
39110	Skole	1
39111	Skopička	1
39112	Skopja	1
39113	Skopunarfjørður	1
39114	Skoričnik	1
39115	Skorowc	1
39116	Skowrony	1
39117	Skulpturow	1
39118	Skulptury	1
39119	Skutk	1
39120	Skutkownosć	1
39121	Skućićel	1
39122	Skythow	1
39123	Skónčene	1
39124	Skót	1
39125	Skład	1
39126	Składuje	1
39127	Skłonina	1
39128	Skłoniny	1
39129	Slatinje	1
39130	Slaven	1
39131	Slavia	1
39132	Slavicum	1
39133	Slavníč	1
39134	Slavíčekom	1
39135	Slawische	1
39136	Slawistice	1
39137	Slawonskeje	1
39138	Sldź	1
39139	Slepe	1
39140	Slepjanscy	1
39141	Slepjanska_narěč	1
39142	Slepjanskeje	1
39143	Slepjanskich	1
39144	Slezsko	1
39145	Sloan	1
39146	Slobodana	1
39147	Slovanskeho	1
39148	Slovanstvo	1
39149	Slovenija	1
39150	Slovensko	1
39151	Slovenské	1
39152	Slovianski	1
39153	Slovio	1
39154	Slowki	1
39155	Slowčinowa	1
39156	Slowčinowa_aronija	1
39157	Sluková	1
39158	Slěbornej	1
39159	Slěborniki	1
39160	Slěbornička	1
39161	Slěborny_dźiwi_wolijowc	1
39162	Slěborny_porstnik	1
39163	Slěbrojte	1
39164	Slěbrowc	1
39165	Slěbrowcowe	1
39166	Slěbrowcowe_rostliny	1
39167	Slědni	1
39168	Slědowachu	1
39169	Slědowaše	1
39170	Slěduje	1
39171	Slědy	1
39172	Slědźenje	1
39173	Slědźenske	1
39174	Slědźerjo	1
39175	Slěpe	1
39176	Sm.	1
39177	Small	1
39178	Small.	1
39179	Smalnička	1
39180	Smažna	1
39181	Smažna_pihawka	1
39182	Smederejeva	1
39183	Smederevo	1
39184	Smer	1
39185	Smerdacz	1
39186	Smithowy	1
39187	Smithsonian	1
39188	Smjelzyna	1
39189	Smjelzynojta	1
39190	Smjelzynojta_kowjel	1
39191	Smjerdnički	1
39192	Smjerdźaca_pihawka	1
39193	Smjerdźaca_pólšica	1
39194	Smjerdźacu	1
39195	Smjerdźacy_tryčk	1
39196	Smjerdźacy_šćón	1
39197	Smjerdźečanskej	1
39198	Smjerdźečansku	1
39199	Smjertna	1
39200	Smjertne	1
39201	Smjertnej	1
39202	Smjertnica	1
39203	Smjertny	1
39204	Smjerć	1
39205	Smochticz	1
39206	Smochčanskeho	1
39207	Smolerjowa	1
39208	Smolerjoweho	1
39209	Smolerjoweje	1
39210	Smolerjowych	1
39211	Smolerju	1
39212	Smolin	1
39213	Smolinach	1
39214	Smolinami	1
39215	Smolinow	1
39216	Smolinowy	1
39217	Smolinowy_sydrik	1
39218	Smollen	1
39219	Smolnicowa	1
39220	Smolnicowa_lilija	1
39221	Smrk	1
39222	Smrkem	1
39223	Smrž	1
39224	Smuhata	1
39225	Smuhata_porčizna	1
39226	Smuhaty	1
39227	Smuhaty_šišmanc	1
39228	Smužkata	1
39229	Smužkata_bletila	1
39230	Smužkaty_mječik	1
39231	Smužkaty_łyknowc	1
39232	Smyrna	1
39233	Smólnik	1
39234	Smělnje	1
39235	Snadnokwětna_rězna	1
39236	Snadnokwětna_syćawka	1
39237	Snendziński	1
39238	Snowy	1
39239	Snunit	1
39240	Snåsa	1
39241	Sněh	1
39242	Sněhběła_maslenka	1
39243	Sněhběła_syćel	1
39244	Sněhběłe	1
39245	Sněholinka	1
39246	Sněhowe	1
39247	Snězyčka	1
39248	Sněžična	1
39249	Sněžična_rězna	1
39250	Sněžnika	1
39251	Sněžnikom	1
39252	Sněžník	1
39253	Sobe	1
39254	Sobieski	1
39255	Sobotny	1
39256	Sobotu	1
39257	Sobołsk	1
39258	Sobołska	1
39259	Sobudźěłaćer	1
39260	Sobudźěłał	1
39261	Sobuskutkowacy	1
39262	Sobuskutkuje	1
39263	Sobustawojo	1
39264	Soběsława	1
39265	Socialdemokratiskej	1
39266	Socialdemokratiskeje	1
39267	Socialdemokratiski	1
39268	Socialdemokratiski_zwjazk_Makedonskeje	1
39269	Socialdemokratisku	1
39270	Socialictičeskij	1
39271	Socialismo	1
39272	Socialistiskemu	1
39273	Socijalistiskeje	1
39274	Sociolinguisća	1
39275	Sodana	1
39276	Sodružestwo	1
39277	Sofiju	1
39278	Soft	1
39279	Softporno	1
39280	Softwarowe	1
39281	Sohn	1
39282	Sojombo-pismo	1
39283	Sojuzmultfilma	1
39284	Soják	1
39285	Soki	1
39286	Sokolca	1
39287	Sokolnikom	1
39288	Sokotra	1
39289	Sokoła	1
39290	Sokołoweho	1
39291	Sokołskich	1
39292	Sokołskim	1
39293	Sol	1
39294	Sol-na-Gorodce	1
39295	Solano	1
39296	Solaris	1
39297	Solaro	1
39298	Solawa-Orla	1
39299	Solawu	1
39300	Solenodontidae	1
39301	Solidarna	1
39302	Solnohrodźe	1
39303	Solnohród	1
39304	Solo	1
39305	Soltykowa	1
39306	Solveig	1
39307	Solženicyn	1
39308	Somaliji	1
39309	Somaliland	1
39310	Somalski	1
39311	Somalšćina	1
39312	Somme	1
39313	Sommera	1
39314	Sommerflieder	1
39315	Somoni	1
39316	Somotowe	1
39317	Somoćana	1
39318	Somoćana_křižowka	1
39319	Somoćany_křižomnik	1
39320	Somoćany_trudownik	1
39321	Song-dynastije	1
39322	Songhai	1
39323	Songhai-rěče	1
39324	Soninke	1
39325	Sonja_Elen_Kisa	1
39326	Sonja_Zietlow	1
39327	Sonnenberg	1
39328	Sonnenuntergang	1
39329	Sopho	1
39330	Sopot	1
39331	Sopotom	1
39332	Sopoće	1
39333	Sorabi	1
39334	Sorabije	1
39335	Sorabiju	1
39336	Sorabistika	1
39337	Sorabistiku	1
39338	Sorabo-Vandalicae	1
39339	Sorbaria	1
39340	Sorben	1
39341	Sorberwenden	1
39342	Sorbisch-wendische	1
39343	Sorbische	1
39344	Sorbischen	1
39345	Sorbisches	1
39346	Sorbitol	1
39347	Sorbonne	1
39348	Soricidae	1
39349	Sortěrowanje	1
39350	Soslan	1
39351	Sosnowka	1
39352	Sotrowski	1
39353	Sotto	1
39354	Soufriere	1
39355	Sources	1
39356	Southampton	1
39357	Southamptona	1
39358	Soutěsky	1
39359	Sowjace	1
39360	Sowjetskej	1
39361	Sowjetsku	1
39362	Sowrjec	1
39363	Soyfertheater	1
39364	Sozialer	1
39365	Sozialistische	1
39366	Soči	1
39367	Sočiju	1
39368	Sočna	1
39369	Sočna_woka	1
39370	Sołun	1
39371	Spadix	1
39372	Spalena	1
39373	Spalowskeho	1
39374	Spandau	1
39375	Spanu	1
39376	Sparganiaceae).	1
39377	Sparik	1
39378	Spartakistam	1
39379	Spas-Demjenskoje	1
39380	Spasowicza	1
39381	Spear	1
39382	Spearmint	1
39383	Specialnu	1
39384	Specialny	1
39385	Spelling	1
39386	Sperlingstein	1
39387	Speta	1
39388	Sphingidae	1
39389	Sphinx	1
39390	Spiel	1
39391	Spinat	1
39392	Spiralne	1
39393	Spirit	1
39394	Spisali	1
39395	Spisow	1
39396	Spisowarjo	1
39397	Spisowaćelka	1
39398	Spisowaćelske	1
39399	Spisowaćelskeho	1
39400	Spitzbergen	1
39401	Spjaty	1
39402	Splendens	1
39403	Splita	1
39404	Splitom	1
39405	Spliće	1
39406	Splóska	1
39407	Spodźiwna_fijałka	1
39408	Spodźiwna_rězna	1
39409	Spodźiwny	1
39410	Spodźiwny_kobołk	1
39411	Spole	1
39412	Společnost	1
39413	Spomnjenja	1
39414	Spomóžnje	1
39415	Spontanje	1
39416	Sport	1
39417	Sportoweho	1
39418	Spočatne	1
39419	Sprach	1
39420	Sprachlehre	1
39421	Sprawne	1
39422	Spree	1
39423	Spreewälder	1
39424	Spreublätter	1
39425	Sprewitz	1
39426	Sprey	1
39427	Springer	1
39428	Springfield	1
39429	Springs	1
39430	Sprjejcy	1
39431	Sprjejčanska	1
39432	Sprjewica	1
39433	Sprjewina	1
39434	Sprjewineho	1
39435	Sprjewineje	1
39436	Sprjewinodołska	1
39437	Sprjewinym	1
39438	Sprěnja	1
39439	Sputnik	1
39440	Spytecami	1
39441	Spytečanskeje	1
39442	Spytečenjo	1
39443	Spěchowanje	1
39444	Spěchowanskeho	1
39445	Spěwy	1
39446	Spěšnje	1
39447	Srb	1
39448	Srbija	1
39449	Srbskej	1
39450	Srbsku/	1
39451	Srbská	1
39452	Sri	1
39453	Srjedźna_mahonija	1
39454	Srjedźneje	1
39455	Srjedźnobosniskeho	1
39456	Srjedźnomórska	1
39457	Srjedźny_hamamelis	1
39458	Srjedźoameriskeje	1
39459	Srjedźoeuropske	1
39460	Srjedźomórska_kostrjawa	1
39461	Srjedźomórska_pyrakanta	1
39462	Srjedźoněmski	1
39463	Srjedźoruskej	1
39464	Srjedźosibirski	1
39465	Srjedźowěkowe	1
39466	Srjedźowěkowska	1
39467	Srjedźowěkowske	1
39468	Srjedźowěkowski	1
39469	Srjedźozemska	1
39470	Srjedźozemskeje	1
39471	Srjedźozemskim	1
39472	Srjedźočěskim	1
39473	Srjeznjewskim	1
39474	Sroka	1
39475	Srpska	1
39476	Srpske	1
39477	Srpskej	1
39478	Srědk	1
39479	Srědki	1
39480	Srěni_hłohonc	1
39481	Srěnja_barmowka	1
39482	Srěnja_cycawka	1
39483	Srěnja_krušwička	1
39484	Srěnja_rosowka	1
39485	Srěnja_seklička	1
39486	Sserb	1
39487	Stachowscy	1
39488	Stachowčenjo	1
39489	Stadt	1
39490	Stadło	1
39491	Staj	1
39492	Staji	1
39493	Stajnica	1
39494	Stajnu	1
39495	Stajny	1
39496	Stalinirje	1
39497	Stalowa	1
39498	Stamena	1
39499	Staminy	1
39500	Stammheimer	1
39501	Standard	1
39502	Standardliste	1
39503	Standardnej	1
39504	Stanewicz	1
39505	Stanowych	1
39506	Stapelia	1
39507	Star	1
39508	Staraja	1
39509	Starlight	1
39510	Starnbergu	1
39511	Starobabylonska	1
39512	Starogrjekski	1
39513	Starohródski	1
39514	Staronowgorodska	1
39515	Staropermjakiske	1
39516	Staropólšćina	1
39517	Starr	1
39518	Startowa	1
39519	Stary_Lubolń	1
39520	Staryj	1
39521	Stará	1
39522	Staré_Bříště	1
39523	Starém	1
39524	Stasi	1
39525	Staten	1
39526	Station	1
39527	Statne	1
39528	Statneje	1
39529	Statny	1
39530	Statnym	1
39531	Stato	1
39532	Staude	1
39533	Staufa	1
39534	Stawacy_liščak	1
39535	Stawacy_porstnik	1
39536	Stawač	1
39537	Stawizna	1
39538	Stawizniska	1
39539	Stawizniskej	1
39540	Stawizniski	1
39541	Stawiznow	1
39542	Stawropol	1
39543	Staćan	1
39544	Steenbergen	1
39545	Stefana	1
39546	Stefania	1
39547	Stefanovskim	1
39548	Steffen	1
39549	Steganotaenieae	1
39550	Stehmann	1
39551	Steig	1
39552	Steina	1
39553	Steinbach	1
39554	Steindörfel	1
39555	Steine	1
39556	Steinicz	1
39557	Steja	1
39558	Stejnišća	1
39559	Stenomeridaceae	1
39560	Stenycht	1
39561	Stepanakerće	1
39562	Stephandra	1
39563	Stephen	1
39564	Stepowa	1
39565	Stepowa_želbija	1
39566	Sterculiaceen	1
39567	Sterkuliazeen	1
39568	Sterkulijowe	1
39569	Sterkulijowe_rostliny	1
39570	Sternberga	1
39571	Sternberger	1
39572	Sternbergom	1
39573	Sterneberg	1
39574	Sternerowy	1
39575	Sternerowy_sydrik	1
39576	Sternstunden	1
39577	Steropes	1
39578	Stetlein	1
39579	Steubnerja	1
39580	Steve	1
39581	Stickstoff	1
39582	Stiftskirche	1
39583	Stillera	1
39584	Stillersroda	1
39585	Stillfriedom	1
39586	Sto	1
39587	Stochov	1
39588	Stock	1
39589	Stockholmje	1
39590	Stockholmskim	1
39591	Stockteich	1
39592	Stogovo	1
39593	Stojgněwej	1
39594	Stojměrow-Stillfriedow	1
39595	Stolberg-Stolberg	1
39596	Stolistnik	1
39597	Stolistnikowe	1
39598	Stolistnikowe_rostliny	1
39599	Stolony	1
39600	Stolpik	1
39601	Stoltenberga	1
39602	Stopnjowa	1
39603	Stopnjowanje	1
39604	Story	1
39605	Stote	1
39606	Stozornik	1
39607	Stołp	1
39608	Stołpikaty	1
39609	Stołpikaty_porstnik	1
39610	Stołpin	1
39611	Stołpina	1
39612	Stołpinskeho	1
39613	Stołpinskemu	1
39614	Stołpna	1
39615	Stołpnjanskim	1
39616	Stołpojty	1
39617	Stołpowy	1
39618	Stołpowy_kaktus	1
39619	Stołpy	1
39620	Stožec	1
39621	Stožecke	1
39622	Strabo	1
39623	Straits	1
39624	Straki	1
39625	Strasbourga	1
39626	Strasburga	1
39627	Straszów	1
39628	Stratford	1
39629	Stratiotes	1
39630	Strauchiges	1
39631	Straujumy	1
39632	Straupitz	1
39633	Strawberry	1
39634	Straße/Markt	1
39635	Straßgräbchen	1
39636	Streeps	1
39637	Strehla	1
39638	Streicherphilharmonie	1
39639	Strelasund	1
39640	Strelasundbrücke	1
39641	Strelicijowe	1
39642	Strelicijowe_rostliny	1
39643	Strelitzioideae	1
39644	Streptokarpus	1
39645	Streptopus	1
39646	Stresewicz	1
39647	Streymoy	1
39648	Striebornú	1
39649	String	1
39650	Strittmatter	1
39651	Strjažow	1
39652	Strjažowje	1
39653	Strjela	1
39654	Stroganowia	1
39655	Stronje	1
39656	Strowotna	1
39657	Strowotniskich	1
39658	Structures	1
39659	Strugi	1
39660	Strukturowace	1
39661	Struma	1
39662	Strumicy	1
39663	Stryj	1
39664	Stryjski	1
39665	Stryj̣	1
39666	Stráň	1
39667	Stráž	1
39668	Stróžanski	1
39669	Stróžawka	1
39670	Stróži	1
39671	Stróžišćo	1
39672	Stuck	1
39673	Studenec	1
39674	Studentski	1
39675	Studený	1
39676	Studenća	1
39677	Studies	1
39678	Studijne	1
39679	Studijneje	1
39680	Studijowy	1
39681	Studio	1
39682	Studnica	1
39683	Studnja	1
39684	Studně	1
39685	Studowacy	1
39686	Studowała	1
39687	Stufenwechsel	1
39688	Stulpen	1
39689	Stupjenčka	1
39690	Stuttgart-Stammheimje	1
39691	Stuttgarta	1
39692	Stuttgartowej	1
39693	Stuttgarće	1
39694	Stwine	1
39695	Stwiny	1
39696	Stwiny_chmjel	1
39697	Stwjelco	1
39698	Styki	1
39699	Style	1
39700	Städte	1
39701	Stücke	1
39702	Stücken	1
39703	Stłóčena_rězanka	1
39704	Stłóčena_syćel	1
39705	Stłóčena_syćina	1
39706	Subjunktiw	1
39707	Subprozess	1
39708	Subspecies	1
39709	Substantiwiske	1
39710	Substrat	1
39711	Subtribus	1
39712	Subularia	1
39713	Sucheho	1
39714	Suchi_bozyk	1
39715	Suchi_pasnik	1
39716	Suchi_sydrik	1
39717	Suchnjene	1
39718	Sucholěsna	1
39719	Sucholěsna_syćel	1
39720	Suchy	1
39721	Sucre	1
39722	Sudan	1
39723	Sudanrěče	1
39724	Sudeten	1
39725	Sudetski_sydrik	1
39726	Sudetskoněmskej	1
39727	Sueca	1
39728	Sueski	1
39729	Sueskim	1
39730	Suess	1
39731	Sugar	1
39732	Suhlskeho	1
39733	Suhlu	1
39734	Suite-aplikacijow	1
39735	Sukata	1
39736	Sukata_pyskawa	1
39737	Sukač	1
39738	Sukelnskej	1
39739	Sulewic	1
39740	Sulin	1
39741	Sulton	1
39742	Suluskim	1
39743	Sulšec	1
39744	Sumak	1
39745	Sumakowe	1
39746	Sumakowe_rostliny	1
39747	Sumatra	1
39748	Sumatry	1
39749	Sumera	1
39750	Sumererjo	1
39751	Sumeričenjo	1
39752	Sumy	1
39753	Sun	1
39754	Sunbirdom	1
39755	Sundaske	1
39756	Sundaski	1
39757	Sundyr	1
39758	Sunitiski	1
39759	Sunset	1
39760	Sunshine	1
39761	Suomen	1
39762	Super	1
39763	Superstrat	1
39764	Supow	1
39765	Supowje	1
39766	Supraśl	1
39767	Surgut	1
39768	Surinamskej	1
39769	Surinamskeje	1
39770	Surnzic	1
39771	Surowina	1
39772	Susanny	1
39773	Susodny	1
39774	Susodow	1
39775	Suspektny	1
39776	Susłojo	1
39777	Sutomišćica	1
39778	Suur	1
39779	Suurjärv	1
39780	Suwałki	1
39781	Suwałki-Kowno-Rigo-Talin	1
39782	Sućuraj	1
39783	Sučkata_kormjenka	1
39784	Sučkata_rězna	1
39785	Sučkata_wrónica	1
39786	Sučkaty_liščak	1
39787	Sušene	1
39788	Sušja	1
39789	Svalbard	1
39790	Svalbardom	1
39791	Svatoš	1
39792	Sven	1
39793	Sveti	1
39794	Svetlana	1
39795	Svidniku	1
39796	Svitava	1
39797	Svorský	1
39798	Svratka	1
39799	Svratki	1
39800	Světecu	1
39801	Světlo	1
39802	Světlé	1
39803	Světozor	1
39804	Swahilšćinu	1
39805	Swahilšćiny	1
39806	Swammerdama	1
39807	Swansea	1
39808	Swavesdorf	1
39809	Sweet	1
39810	Swietenia	1
39811	Swinjarni	1
39812	Swinjarnja	1
39813	Swinje	1
39814	Swir	1
39815	Swjata_Zdźisława	1
39816	Swjatki	1
39817	Swjatkow	1
39818	Swjatkowna	1
39819	Swjatkowna_nalika	1
39820	Swjatkowne	1
39821	Swjatkownička	1
39822	Swjatkowničkowe	1
39823	Swjatkowničkowe_rostliny	1
39824	Swjatkownu	1
39825	Swjatnica	1
39826	Swjatojakubski	1
39827	Swjatopluka/Zwientibolda	1
39828	Swjatoprajenje	1
39829	Swjedźeń	1
39830	Swjerdlowsk-45	1
39831	Swjećizna	1
39832	Swobodnej	1
39833	Swobodnje	1
39834	Swobodny	1
39835	Swojeje	1
39836	Swojim	1
39837	Swora	1
39838	Swory	1
39839	Swêtłožołte	1
39840	Swójsku	1
39841	Swóńcy	1
39842	Swěca	1
39843	Swěru	1
39844	Swět	1
39845	Swěta	1
39846	Swětlik	1
39847	Swětowa	1
39848	Swětoweje	1
39849	Swětowy	1
39850	Swětozelene	1
39851	Swětła	1
39852	Swětła_mlóčeń	1
39853	Swětłomódra	1
39854	Swětłomódre	1
39855	Swětłopurpurowa	1
39856	Swětłopurpurowe	1
39857	Swětłoróžojte	1
39858	Swětłowy	1
39859	Swětłočerwjeny	1
39860	Swětły_sydrik	1
39861	Swětły_šišmanc	1
39862	Syddanmark	1
39863	Sydlachu	1
39864	Sydlerjo	1
39865	Sydli	1
39866	Sydlišća	1
