598	103	5	4.5
745	112	8	31.11
107	5332	4	26.25
13816	1403	3	57.65
800	324	3	23.94
612	12	8	6.45
3093	471	3	35.9
4601	14	3	5.5
8	5484	7	51.08
2258	14	4	4.39
3281	101	3	7.64
11790	5542	3	67.8
101	435	37	117.52
102	114	2296	15637.7
103	501	39	171.27
188	132	257	2694.45
1804	104	14	89.48
247	252	5	26.86
5933	1021	3	45.89
2828	570	8	116.83
180	59	14	54.56
101	7892	3	14.47
128	735	12	82.56
8757	14	3	11.76
12	3301	5	16.25
1961	9	21	154.28
9119	2607	4	82.85
746	109	3	5.21
107	5918	5	38.25
106	3425	9	66.06
1345	2718	6	95.32
2810	101	3	6.8
507	130	8	42.12
268	1072	7	69.02
404	368	3	19.86
7660	9	5	36.73
10858	104	4	34.28
109	1603	3	9.97
5590	8	4	19.79
437	12	21	34.97
2472	102	13	78.71
103	10070	3	18.8
116	2382	3	16.6
977	5339	4	62.57
115	1511	5	25.3
8375	753	3	46.7
101	1244	4	5.11
127	944	5	27.52
12189	11907	3	77.36
337	2362	3	31.38
3004	185	3	27.49
1916	101	4	8.34
315	110	8	13.05
11959	4813	3	66.77
224	2248	4	39.34
3448	12	3	6.97
2499	5946	5	94.85
107	8508	3	21.26
5259	104	4	23.3
2804	465	3	34.82
3366	106	3	13.22
105	319	7	6.44
104	450	5	4.71
323	102	9	4.7
116	1336	4	19.23
4704	104	8	62.32
2872	103	4	14.68
108	805	5	14.02
104	1331	3	6.44
135	136	796	11116.9
7537	1238	4	70.96
857	2196	3	37.73
10419	101	4	28.11
110	3023	7	46.46
2310	4678	3	49.68
681	278	7	62.78
1225	118	6	33.31
12	794	23	77.37
8	7694	5	36.49
4744	204	4	45.43
3557	12	3	6.97
1893	116	3	14.96
4746	114	3	19.29
10317	357	4	64.12
212	14	43	19.71
2075	3921	4	67.37
4309	106	4	23.08
103	1619	3	5.62
12	531	90	561.16
115	11262	3	30.78
2773	2327	15	322.28
128	245	15	67.9
309	4697	3	35.29
310	120	28	160.84
120	239	7	16.54
1001	14	20	49.14
453	8072	5	82.69
8	374	137	972.48
825	301	6	55.56
989	8	5	7.2
116	1792	4	22.01
1698	14	8	14.03
5551	288	4	52.23
111	461	21	94.04
103	14045	3	23.26
203	105	13	11.92
1788	133	4	28.36
139	530	3	11.79
1641	242	4	37.52
561	561	3	25.33
5281	102	3	12.05
101	14002	3	21.08
1673	590	3	33.36
2485	14	13	51.85
3474	108	3	14.73
106	5711	5	35.83
510	227	49	596.61
708	1334	3	32.95
14398	344	3	47.79
800	246	4	31.29
101	12183	3	21.08
1258	103	3	4.26
3297	101	5	18.3
1938	109	6	30.8
107	4558	3	16.61
5740	9073	3	63.3
107	2940	3	13.61
107	498	20	87
1116	117	6	31.59
108	3393	4	22.29
806	150	3	16.2
778	111	3	5.91
5795	101	5	26.88
119	501	8	33.26
116	863	8	41.94
3158	120	7	60.85
101	2593	3	6.43
103	7372	4	26.05
1809	9	6	18.54
428	383	4	29.56
940	12	5	4.13
11396	9	3	22.03
219	6209	3	35.77
8	7647	5	36.49
929	1270	5	63.35
191	164	3	6.88
285	603	5	39.82
11496	12894	3	77.36
102	6345	3	14.22
6074	777	5	81.2
187	225	7	33.25
8	2382	3	6.79
106	9949	3	22.02
10882	12	3	15.36
246	109	69	361.55
383	177	5	26.6
9863	113	4	39.37
106	2363	10	63.78
3705	102	3	9.89
104	660	4	5.36
111	1771	14	101
109	1492	5	20.68
106	380	68	409.08
107	2670	6	34.92
104	411	11	22.82
4114	101	7	37.16
745	4614	3	41.88
2089	12	4	7.57
1125	109	3	7.8
3227	2149	7	124.8
509	143	15	109.57
12	1701	4	5.98
2186	108	13	98.04
151	104	23	18.02
558	109	12	44.16
12	1405	4	4.57
386	225	7	48.16
1057	109	5	16.92
12	6617	4	18.89
209	329	8	52.62
216	1192	3	23.12
184	248	3	10.12
4163	14	7	25.81
7337	2180	3	54.05
4159	8	3	10.04
112	13525	3	29.23
10393	12	3	15.36
3966	14	3	4.89
103	2796	3	8.75
115	11205	3	30.78
12	2299	5	12.68
2801	1191	9	151.05
758	332	3	23.74
305	485	73	1036.08
393	103	8	6.85
5228	14	4	10.96
1261	150	17	176.87
8	7605	4	24.24
103	1523	8	29.35
402	111	10	26.84
117	352	12	47.05
1354	103	3	4.56
3393	101	4	13.32
1725	5281	3	48.69
9182	14	3	11.76
257	150	3	8.04
1396	1312	5	68.36
119	447	13	62.69
1391	12	8	19.09
1067	135	9	69.99
4743	14	4	9.83
103	9096	3	18.8
531	2037	6	76.65
14745	14	3	16.11
5523	113	7	68.91
539	2022	9	124.9
104	5693	3	16.26
1856	103	4	10.55
109	2129	4	17.8
172	124	411	4667.71
240	702	4	29.68
12	2864	3	5.68
1333	399	6	66.4
2557	108	7	43.72
8	5609	6	38.1
209	103	79	269.12
1138	140	3	17.47
12	177	33	14.71
8	2707	8	38.02
396	121	3	6.58
471	9229	3	45.44
6050	8	6	38.1
5187	423	4	54.48
146	240	6	22.05
3150	553	3	37.15
169	255	8	40.8
109	340	11	26.07
108	455	21	89.32
111	4296	4	25.83
8115	12	3	13.2
111	246	20	56.25
8570	14	3	9.67
402	3528	4	49.84
1767	321	5	54.16
118	1909	12	100.79
9073	9457	4	100.84
435	6917	3	41.03
108	3740	3	15.32
2996	3479	5	89.27
223	8407	3	37.42
2311	13	5	49.96
107	1748	4	16.02
1604	12842	3	58.76
439	101	35	107.56
107	5814	4	27.76
1193	5769	3	46.97
115	4258	8	75.83
8	9240	3	17.45
615	113	78	769.57
1995	14	7	12.84
7840	14	3	9.67
9633	1760	3	54.77
924	1706	5	66.73
6099	106	3	17.03
107	2839	10	74.18
8	3310	3	8.87
7855	101	3	14.47
1948	101	7	22.58
8	5915	3	12.54
245	3199	4	43.95
7168	2949	5	100.16
1806	101	6	16.79
251	2397	4	41.69
102	3407	4	14.97
12	2847	3	5.68
2676	593	8	116.19
223	3289	3	30.12
424	14	24	21.48
2916	241	3	30.32
103	2376	3	7.66
7037	2811	3	54.03
1483	120	4	21.9
2092	8	18	118.48
15237	121	3	34.33
104	2481	3	10.26
106	2761	12	91.05
111	1118	4	12.92
1103	105	3	5.67
173	533	4	22.53
141	1672	6	49.42
681	464	4	36.01
1044	651	3	30.75
564	101	8	7.71
143	193	5	12.6
103	2586	4	13.52
10976	14	3	11.76
103	2819	7	33.87
12	3423	8	37.78
129	107	42	60.02
12	1300	8	18.09
8	7178	4	21.66
101	1042	7	13.16
127	6208	4	39.68
11243	133	3	37.15
106	8436	5	44.16
9855	860	3	49.8
457	115	8	25.55
278	120	21	102.91
8	6221	6	43.79
8273	1331	5	95.75
289	277	3	15.2
109	534	6	13.4
111	765	4	9.8
641	2344	3	36.2
4501	101	7	39.78
8	12680	3	21.89
8	8948	4	29.19
115	3566	7	57.46
2759	101	8	35.92
115	6171	4	33.43
8	11752	3	21.89
104	329	30	105.65
869	12053	3	54.42
4079	8	6	30.54
1391	204	10	105.7
8	1167	30	183.47
185	255	6	28.69
12	707	53	288.37
8	5416	6	38.1
283	432	3	18.28
179	9	194	851.59
3957	9050	3	60.64
1197	103	5	11.05
10	758	15	113.29
189	199	3	8.31
102	557	6	5.05
102	2152	4	10.62
3192	160	4	38.14
539	130	19	137.94
5045	272	5	65.74
1873	111	4	17.56
475	126	7	30.81
855	845	13	178.99
162	727	3	16.8
435	1087	5	52.21
115	1461	6	32.27
117	164	9	12.27
119	8257	3	26.38
103	15263	3	23.26
9877	8	4	29.19
474	3031	9	132.09
2363	105	3	10.18
1693	1421	3	39.51
111	324	32	144.26
171	268	6	28.28
1124	446	3	28.48
302	103	67	279.15
2339	101	5	14.65
103	447	12	20.05
102	316	24	46.61
192	1842	4	35.45
494	266	3	18.52
341	3778	9	132.93
1338	103	5	12.15
127	2701	5	40.1
101	1140	20	89.08
5	6224	3	38.7
130	6578	5	55.28
352	252	6	40.07
761	180	5	35.09
126	6355	4	39.26
3400	415	4	50.1
13140	113	3	29.53
634	101	7	6.91
1651	14	9	17.2
12	1493	4	4.99
1087	105	3	5.67
352	1744	4	42.29
9642	9	4	29.38
662	102	5	4.45
1415	133	3	17.76
2668	472	8	111.38
8	6608	4	21.66
7983	8	3	15.27
2707	172	3	26.5
103	414	12	18.56
3608	9	11	80.8
12	5093	3	9.57
5596	4653	7	159.1
1164	14	37	198.78
12	2830	5	14.63
142	107	14	6.02
484	9081	3	45.61
119	2819	4	26.82
139	2576	3	22.64
11985	101	3	21.08
1993	113	21	206.82
10178	103	3	18.8
528	459	3	23.14
179	11283	3	41.63
2963	279	6	73.26
1738	9580	3	54.77
105	3189	3	12.22
108	686	5	12.22
1632	102	3	4.91
162	1199	3	20.21
6941	14	3	8.22
3475	121	3	20.89
267	2191	3	29.02
268	214	4	18.57
8	5445	7	51.08
3097	126	3	21.18
4578	109	3	16.79
280	105	149	1066.59
244	102	60	183.89
101	272	29	44.98
8	1126	38	277.42
8	3629	4	15.14
101	1687	3	4.07
102	592	6	5.65
12	1283	15	53.69
129	211	4	7.27
2910	7724	3	56.08
102	2974	4	13.6
10785	14	3	11.76
414	2492	7	91.54
111	734	3	5.49
302	369	3	17.58
116	3310	3	18.9
6850	14	3	8.22
749	107	25	151.15
143	118	12	15.29
2416	6470	4	74.65
14167	102	3	22.4
7325	568	5	85.79
2930	334	14	222.92
408	14	20	11.93
271	14	54	69.19
109	125	92	211.92
8	9043	3	17.45
565	113	85	827.94
141	2074	4	31.3
4326	2227	3	49.33
104	1326	3	6.44
5400	124	3	24.99
2033	3250	4	64.34
1561	4853	6	108.8
106	392	79	522.19
1430	14	7	8.25
5675	2003	6	115.53
118	4641	4	31.34
162	617	4	23.11
2503	9	3	6.91
2730	817	14	248.12
102	5807	4	20.45
2292	106	4	16.59
131	645	5	24.68
12	1055	7	10.95
8	1520	7	20.7
9292	9	3	17.59
148	3774	7	76.74
123	3300	6	51.16
1746	102	6	18.67
5398	6012	3	58.24
2723	9372	4	83.44
957	14	16	30.04
2358	4028	3	48.92
120	502	12	62.28
149	1695	7	62.06
2615	12	3	5.32
568	102	8	10.42
8	11609	3	21.89
115	2059	5	28.99
507	458	5	43.42
137	658	4	19.76
8458	104	4	29.31
6982	105	4	27.08
141	1869	5	40.06
115	648	10	45.63
1037	182	5	38.85
111	651	5	12.6
194	237	3	10.29
642	105	4	5.57
1261	11590	3	57.06
246	120	15	57.85
2383	135	5	42.22
633	14	12	7.61
1652	101	4	7.11
102	3138	4	14.25
115	11235	3	30.78
461	123	40	316.73
216	336	6	36.89
8966	9	4	29.38
8996	1388	3	53.15
845	1460	3	34.8
12	478	11	8.9
9194	441	3	44.9
2189	9	5	15.55
587	107	4	6.87
5260	14	3	6.24
310	109	5	4.44
493	268	3	18.55
1380	9	31	227.77
9925	8	3	17.45
16	6260	3	25.41
127	347	3	6.8
101	1832	4	8
8	3084	9	49.84
112	9191	4	38.98
1139	323	5	49.26
159	672	9	68.1
10192	8	4	29.19
337	12	29	50.01
661	137	3	13.2
483	117	3	6.06
12	806	22	72.62
1783	1724	5	74.7
223	700	5	38.28
813	104	14	58.75
228	9349	3	39.81
125	4737	3	23.14
4518	113	9	88.6
876	12	10	18.2
1363	6887	3	49.13
2843	14	14	68
5168	14	3	6.24
504	114	77	684.97
10751	9	4	29.38
1289	468	6	68.15
8	11636	3	21.89
8364	8	4	24.24
1930	103	3	6.53
4711	14	4	9.83
111	1340	8	40.66
830	106	4	8.02
200	6098	3	33.47
137	452	9	50.48
672	1421	4	46.74
106	1530	5	18.44
111	626	9	31.86
836	1059	30	510.97
139	3811	3	25.17
3267	4236	4	71.33
6092	113	7	68.91
2338	14	8	19.65
108	1097	12	63.92
3263	309	12	180.52
194	2652	3	27.2
1310	12	4	4.19
126	4831	7	76.05
3998	711	4	57.33
103	1911	3	6.53
12	243	140	592.75
7280	124	3	27.81
8	3925	8	48.48
101	709	6	5.71
5016	108	4	26.4
1989	3537	7	125.6
160	189	6	20.04
547	2111	4	48.2
102	6745	3	14.22
1511	111	3	9.94
178	103	147	601.96
476	11975	3	50
120	798	8	44.12
350	399	3	19.36
1185	104	5	14.44
268	326	11	86.83
738	217	3	20.01
540	707	3	26.76
8814	133	3	32.66
2061	109	3	11.55
103	9347	3	18.8
8523	14	4	16.62
987	9	45	330.69
5723	7806	4	86.28
167	1866	5	44.52
4236	1102	4	61.38
2734	365	3	33.19
2156	103	3	7.06
1232	144	3	18.29
4475	12	4	14.39
2591	104	4	16.62
103	2196	5	17.45
125	1035	5	26.94
8	5464	7	51.08
2457	1449	3	42.01
101	415	13	14.53
7	156	3	10.91
2665	12	3	5.32
407	203	6	38.55
1245	8015	3	50.15
6973	14	5	21.59
59	2352	4	31.3
742	1013	8	101.19
12770	14	3	16.11
12395	2	3	38.16
401	10	3	8.15
106	3143	4	19.49
104	2367	3	9.91
326	721	3	23.19
106	6054	7	61.82
3625	103	3	10.7
563	14	25	39.23
679	239	11	104.18
716	336	6	55.44
208	154	3	6.66
3162	104	3	11.94
102	3672	3	9.89
5428	1317	5	87.37
8	1329	4	6.34
4848	1092	5	83.09
926	101	9	19.28
9749	9	3	17.59
8165	14	3	9.67
102	4641	5	25.16
128	1026	9	63.31
8	3122	9	49.84
635	1652	6	76.67
12	7589	3	13.2
248	105	13	17.42
2470	103	3	8
166	2420	14	176.19
169	724	5	33.8
146	678	3	14.49
1256	101	6	12.17
593	2275	11	166.65
101	11427	3	21.08
10831	8	3	17.45
5488	3037	5	97.2
111	668	5	12.86
8433	3029	3	56.08
111	3529	7	50.49
139	584	3	12.58
608	301	3	21.18
717	1568	3	34.31
141	2566	3	23.04
5825	104	3	16.26
2575	1743	3	43.83
199	160	6	21.6
345	369	4	27.45
225	164	4	13.37
8695	1848	5	99.74
107	3556	3	14.62
141	1783	3	20.43
112	2437	17	165.73
8	8887	4	29.19
3748	14	3	4.35
4354	295	4	49.6
119	1911	3	15.72
2414	1135	3	40.53
769	128	51	565.57
105	2254	3	10.18
1218	106	5	15.9
1167	9678	4	75.49
5542	101	3	11.76
1888	2042	21	451.64
2520	14	5	7.95
112	9905	4	38.98
416	446	7	61.86
6388	9	6	44.07
907	1292	6	78.28
3903	8913	3	60.64
3041	14	4	6.15
120	4198	4	31.57
2381	118	3	17.02
12	1916	7	19.77
765	446	3	25.76
695	9	66	485.13
1717	103	5	14.99
545	340	5	41
8554	14	5	26.86
3429	113	12	118.15
1181	1045	3	34.78
5857	2219	3	51.22
236	172	5	20.11
102	9752	3	17.95
6234	1707	4	71.22
345	103	71	343.01
469	332	4	29.16
267	4678	3	34.12
3084	395	5	64.04
103	15338	3	23.26
146	137	9	20.35
2177	139	11	113.74
5327	10624	3	62.27
166	740	11	92.95
108	2131	12	85.49
109	2526	3	12.94
754	521	61	1081.51
12	1459	18	79.24
103	508	93	682.55
1782	899	15	245.66
8693	14	5	26.86
2859	14	4	5.64
121	59	8	6.93
5184	14	3	6.24
601	503	3	24.92
1407	12	7	14.85
12	998	34	175.04
526	266	3	19.07
5292	802	3	43.38
3714	108	3	15.32
654	106	54	399.63
268	2187	3	29.02
140	3575	3	25.48
2477	120	6	45.5
104	1768	3	8.21
111	649	6	17.16
1182	4017	4	62.03
8631	14	4	16.62
115	421	62	467.73
103	11568	3	23.26
1515	172	3	22.47
9995	4713	3	61.4
4359	2150	4	68.46
108	1408	5	19.86
107	480	14	49.2
199	140	8	27.48
325	3647	3	34.45
106	977	18	98.11
706	370	7	68.47
1156	109	27	210.43
8	11611	3	21.89
103	5927	3	13.86
2015	2439	12	226.88
3214	14	4	6.71
1709	8155	5	98.8
121	3786	4	31.4
1376	135	14	133.28
8	6232	6	43.79
101	3969	3	9.29
187	2685	3	26.65
1293	114	3	10.76
214	248	4	17.9
126	3229	12	133.71
101	3224	3	7.64
1055	6058	3	46.18
619	16	51	476.34
2692	203	3	28.34
347	1633	6	67.77
506	447	24	290.67
106	677	10	32.65
107	2652	3	12.75
106	398	87	603.48
200	232	5	22.3
1430	103	3	4.88
1527	1142	11	171.81
104	4611	3	14.42
1007	135	18	166.81
13917	8697	3	70.63
1010	446	6	64.03
703	446	3	25.17
108	2218	3	11.78
1791	103	3	6.28
833	185	41	518.77
978	106	12	54.01
8	9041	4	29.19
2727	3118	4	67.4
2820	8	6	24.07
805	1391	3	34.26
4029	14	3	4.89
160	164	7	23.04
125	3395	12	138.33
1234	129	4	23.8
3336	3882	6	116.3
5025	622	3	41.42
1952	106	3	9.71
102	6770	3	14.22
128	4703	4	35.52
824	332	4	34.9
314	765	5	44.04
5623	14	6	26.63
2284	102	3	6.9
3524	14	3	3.89
3915	3100	6	114.99
4883	3299	3	52.73
384	301	6	44.03
4342	106	5	31.89
1178	102	10	32.79
1236	320	18	236.08
905	118	5	22.45
2222	9	15	90.84
6442	2156	6	121.96
1539	102	3	4.54
157	4075	3	28.08
865	123	9	55.97
895	203	3	20.7
8	7406	5	36.49
5257	212	3	33.06
2218	288	7	83.24
1712	102	19	114.61
126	364	4	11.13
118	14508	3	32.74
12	2466	4	8.81
107	237	19	45.53
119	1083	8	48.07
1733	14	19	78.21
4520	12	3	8.78
3226	196	6	67.77
5526	9	7	51.42
109	931	3	6.53
2199	213	8	90.76
387	257	16	144.66
2909	9	14	102.84
241	606	3	19.43
341	6883	6	95.46
2189	59	3	21.22
3376	103	9	56.4
317	14	25	11.93
102	620	6	6.09
6689	8	5	31.13
397	110	9	21.19
3759	126	3	22.32
121	2295	6	45.84
461	144	11	70.48
5232	12	5	22.61
10	625	14	96.6
105	3538	10	75.92
4218	104	3	13.69
3120	169	3	27.22
108	4965	3	17.57
6231	101	6	42.16
911	101	5	5.5
2956	103	3	9.17
3080	268	3	31.54
7773	8	5	36.49
802	101	7	9.96
119	506	26	173.74
975	147	5	33.56
248	111	11	19.29
625	213	4	27.11
3009	257	9	117.92
397	170	4	19.76
216	1097	9	89.27
417	252	3	17.03
128	1454	9	71.17
2824	14	9	29
1031	7085	6	111.64
156	132	146	1169.82
9	1447	29	204.35
2135	2930	14	293.43
2768	107	8	53.95
926	9	12	36.02
3996	101	4	15.01
6493	114	3	22.4
1194	135	8	62.42
3566	133	3	24.29
9930	239	3	40.31
108	3298	5	29.59
953	12	14	37.56
1075	271	11	120.26
197	128	6	12.87
742	582	3	27.62
118	5813	6	59.76
8	12844	3	21.89
112	299	189	1830.12
1461	9	4	7.4
440	103	9	10.72
135	644	6	34.27
263	109	68	365.37
6297	103	3	15.06
327	529	4	30.17
474	318	50	650.13
4608	13292	3	65.9
840	332	5	46.17
10305	8	4	29.19
243	863	3	22.02
3138	14	4	6.71
7951	12	3	13.2
2108	12	5	11.61
8	2559	16	116.78
664	1575	3	33.76
459	399	6	50.83
522	180	7	47.39
106	9461	3	22.02
3183	101	3	7.64
16	882	51	574.63
2156	14	8	17.75
8	2854	14	94.88
101	2061	5	13.55
1981	7754	3	53.4
143	7180	3	30.28
469	310	5	37.62
103	12625	3	23.26
1082	260	3	23.96
1877	135	4	29.41
11161	12	3	15.36
292	2457	7	85.36
3198	14	7	20.5
137	103	142	375.75
173	145	39	243.63
746	126	3	11.48
4619	671	8	134.81
117	263	4	4.99
230	126	17	73.72
1076	104	7	23.47
381	128	4	12.27
1048	103	7	17.89
503	332	5	39.73
6300	121	6	68.67
8	12165	3	21.89
115	1872	7	44.49
888	107	4	10.12
109	2520	4	19.21
106	3749	3	13.8
1387	415	10	124.95
112	4474	9	87.72
118	5202	3	22.2
116	714	3	8.65
6664	559	3	42.94
1547	1227	22	402.41
105	2691	4	17.56
107	317	7	9.64
463	171	4	21.1
8	11439	3	21.89
2305	185	13	161.17
12	4184	4	13.37
8	5487	7	51.08
101	6297	3	12.95
221	147	3	6.62
130	1101	3	15.27
12	1000	14	38.86
2438	577	5	65.44
12	6926	5	27.64
8	2889	12	76.2
127	2527	4	29.38
12	1650	4	5.71
103	506	32	126.36
122	509	3	8.16
149	1640	7	61.42
127	2886	3	20.99
669	438	4	35.39
102	939	11	32.25
4322	9	9	66.11
5646	344	5	71.34
104	149	66	158.63
106	887	6	17.14
16	9448	3	29.22
11025	14	3	11.76
4533	9	5	24.57
108	1478	4	14.61
9157	1358	3	52.95
4254	167	3	29.68
106	1571	15	95.69
108	336	21	74.69
6876	14	3	8.22
137	369	5	20.1
1153	3662	3	43.48
258	1241	9	96.28
108	2438	6	34.25
1039	1407	5	65.52
10538	14	3	11.76
112	5041	8	77.97
7757	113	5	49.22
103	1083	29	175.82
657	1726	4	48.44
3077	104	3	11.94
8099	8	4	24.24
1960	1956	21	459.77
248	127	6	16.04
191	1504	3	23.17
1508	8	28	195.74
183	108	83	373.91
14378	14	3	16.11
2255	103	4	12.53
6561	101	3	12.95
191	102	90	273.02
130	2902	14	170.04
12	3000	4	10.38
723	8	38	192.32
15322	15096	3	77.36
7924	3685	4	81.42
2743	9	6	24.34
102	1085	6	12.35
696	14	31	80.22
8	2709	13	83.2
102	2477	3	7.23
3728	104	5	27.86
688	107	13	55.83
1870	113	23	226.53
1034	6330	4	66.59
103	2110	6	22.67
9042	9	4	29.38
10	1728	4	26.58
102	1387	3	4.04
149	181	3	4.76
1787	133	5	37.92
108	2005	7	39.01
106	770	14	60.1
108	5224	3	17.57
890	962	8	103.78
105	6841	3	17.76
119	182	5	4.34
125	14691	3	34.56
835	309	14	157.22
329	859	20	248.5
268	131	26	156.64
304	113	188	1861.46
878	309	4	34.18
292	116	6	12.83
2019	125	4	25.74
5185	9	4	18.5
12	2018	7	20.48
102	504	87	577.64
11761	101	3	21.08
161	118	8	9.64
112	14672	3	29.23
3191	511	3	36.49
459	2471	6	77.42
2159	167	3	24.59
109	7145	3	19.88
168	125	8	14.32
1856	14	6	8.23
8	8993	4	29.19
112	6585	6	58.47
1898	14	18	76.39
108	1570	4	15.19
162	278	3	10.02
194	5814	3	33.07
115	5394	3	21.27
8	9327	3	17.45
7724	484	3	43.38
199	1021	3	21.11
264	2097	5	53.39
111	3644	3	15.83
4312	2	3	26.72
1120	104	3	5.56
3115	4607	8	166.99
4459	8	8	52.16
1900	169	3	23.76
104	258	77	370.26
8599	14	4	16.62
410	119	9	35.41
126	8445	3	28.45
683	3003	3	38.22
1666	103	3	5.83
650	9	6	6.29
103	9962	4	31.01
3118	8	3	8.37
115	3855	5	37.5
2854	451	15	249.17
1128	296	14	167.6
446	16	9	38.49
610	111	6	16.1
325	1343	13	162.7
428	590	3	23.63
758	310	9	90.15
103	1500	16	84.71
288	169	36	311.01
1084	12	32	168.59
9955	14	3	11.76
3190	107	3	14.09
10	472	3	9.17
3765	239	7	90.25
9017	7723	3	66.13
2618	101	3	6.43
102	4706	5	25.16
5508	14	5	18.76
555	109	18	81.47
122	103	89	79.88
1763	12	4	6.26
1975	12	3	3.91
439	9	7	4.01
2486	14	7	15.98
4253	14	3	5.5
110	664	4	8.11
3151	208	4	41.85
115	4260	4	28.74
1638	117	4	21.06
714	129	3	12.46
2722	3327	3	48.85
227	2194	3	27.75
109	4224	3	16.05
121	274	7	20.01
247	109	67	347.17
1479	196	16	189.15
2114	16	3	16.93
102	277	123	647.64
161	712	3	16.58
103	4860	5	28.3
12	5471	5	24.75
7673	106	3	19.81
128	638	10	61.69
120	427	7	25.97
12327	9	3	22.03
6112	14	4	12.35
125	855	4	18.03
788	103	4	4.16
961	104	4	8.27
8	1665	3	4.71
112	13480	3	29.23
4039	195	3	30.54
104	1185	6	19.49
478	7587	5	83.42
6733	14	3	8.22
369	107	9	19.32
5216	12	4	15.59
267	559	20	211.66
146	313	4	14.22
1912	744	10	148.68
111	1460	9	49.47
912	14	13	18.22
141	2921	4	34.55
12	11083	3	15.36
1456	989	11	165.58
4653	1120	5	81.59
1825	101	4	8
3884	106	3	14.45
7793	14	3	9.67
8	3350	11	73.45
387	2360	3	32.42
3912	9	4	16.23
2891	103	5	20.89
580	319	3	21.41
9584	213	3	39.18
102	315	21	35.42
12	3948	3	8.09
122	450	7	28.03
5605	150	4	43.06
322	118	6	15.04
711	14	36	108.14
4935	150	4	41.53
115	6169	3	22.5
104	335	13	25.33
137	558	5	24.91
195	878	3	19.88
434	231	12	100.2
117	5216	3	21.84
118	5843	5	46.22
2573	106	5	24.55
502	14	31	52.45
143	154	112	890.89
2223	103	3	7.35
16	2899	5	38.01
515	188	8	57.24
103	182	16	5.2
103	890	16	62.07
4127	465	5	69.28
517	101	11	14.09
7908	10188	3	66.13
2564	12	3	5.32
2767	472	3	34.93
2728	189	8	91.69
7918	14	5	26.86
121	3552	3	20.89
3011	1835	3	45
907	1884	11	172.37
3073	103	3	9.63
8	5422	7	51.08
103	7499	3	16.61
103	4016	9	63.31
663	101	11	19.99
3890	3837	10	227.08
283	3434	3	32.75
8	1165	4	5.58
8566	12	3	13.2
13412	14	3	16.11
999	108	8	33.41
342	122	7	24.12
1359	120	3	14.04
1991	12	3	3.91
362	702	4	34.09
214	129	8	24.63
3007	14	6	14.24
764	111	3	5.83
101	3396	3	8.13
220	288	3	13.32
8756	14	4	21.49
2792	14	4	5.64
339	334	4	26.23
3819	101	6	27.31
1678	6250	4	71.22
187	3251	5	52.83
12	404	24	42.24
128	1857	6	45.48
12472	1292	3	57.06
4602	14	3	5.5
1084	204	3	21.92
12	667	38	156.54
2502	14	4	4.77
2453	188	3	26.26
1910	240	3	27.33
707	137	5	27.85
5607	14	7	37.6
8	9421	3	17.45
464	109	4	5.06
4649	179	3	30.18
8	11775	3	21.89
115	1873	9	62.75
5315	8	6	34.89
436	12	62	248.58
3476	14	12	64.46
112	955	44	407.03
116	3304	3	18.9
13037	238	3	44.64
5760	5323	7	162.61
8	8923	4	29.19
11808	9	3	22.03
9766	14	3	11.76
107	6001	5	38.25
106	3404	3	13.22
109	493	19	81.36
10	1666	3	17.84
12	971	14	38.2
2587	14	4	5.19
101	474	10	9.57
112	13431	3	29.23
126	477	3	8.4
2669	107	3	12.75
426	6539	6	98.55
216	455	5	32.3
626	111	5	12.1
151	255	3	8.11
12	5552	3	10.52
103	408	53	241.65
2677	14	6	12.47
160	334	6	30.45
243	1416	3	25.43
182	5782	5	61.32
5094	265	3	34.91
108	2358	9	59.41
4144	14	5	13.7
747	437	3	25.36
119	1500	9	63.55
1125	252	4	34.68
8073	9	5	36.73
6027	14	3	7.12
2067	106	5	22.03
640	2174	12	185.91
380	344	23	244.52
7538	9	5	36.73
3231	804	3	39.92
3170	8	8	41.32
139	104	78	182.33
105	192	166	939.55
111	1441	3	9.54
111	3280	9	69.79
59	1829	4	29.13
4627	105	5	31.07
5219	8	6	34.89
14275	9	3	22.03
112	6673	6	58.47
103	9190	4	31.01
5703	14	3	7.12
2336	101	9	38.84
6102	8156	3	61.07
1246	180	3	21.22
197	121	4	4.33
165	591	25	243.4
2201	3666	3	47.89
1316	288	10	114.32
3981	14	4	8.87
643	449	3	24.6
241	697	4	29.71
12182	57	3	38.02
101	161	28	9.84
12	2134	5	11.61
11435	12355	3	77.36
862	9	5	6.22
102	7967	5	37.33
103	5857	3	13.86
549	59	3	11.81
101	2880	3	7.2
8385	14	3	9.67
13538	109	3	28.14
213	432	15	128.7
1335	103	4	8.07
319	9	13	11.43
12	3911	5	19.49
6254	106	3	18.25
1064	167	3	19.74
2021	117	5	31.07
3457	108	3	14.73
3063	108	8	55.83
672	2174	3	36.11
708	12	17	41.03
108	1192	8	36.74
116	3070	3	18.36
115	1552	5	25.69
141	462	5	23.66
102	9969	4	29.86
7116	104	3	17.48
3027	101	3	7.2
111	8249	4	33.13
169	104	21	21.85
106	1353	4	11.89
102	11062	3	17.95
267	718	3	21.42
1833	124	20	212.64
109	2869	3	13.8
194	745	4	27.28
2022	260	4	40.1
1541	12	4	5.22
103	4731	3	12.05
103	2249	5	17.45
606	2434	4	50.64
127	175	15	49.38
103	526	26	93.59
